id,is_new,type,is_answer,is_acceptAnswer,interval_fir_ans(hour),interval_acc_ans(hour),body_len
P5815,1,so post,1,0,10.01888889,,618
P5816,1,so post,0,0,,,345
P5817,1,so post,0,0,,,1832
P5818,1,so post,1,0,0.31,,1516
P5819,1,so post,1,0,6.700833333,,3720
P5820,1,so post,0,0,,,932
P5821,1,so post,0,0,,,580
P5822,1,so post,0,0,,,261
P5823,1,so post,0,0,,,1747
P5824,1,so post,0,0,,,795
P5825,1,so post,0,0,,,1339
P5826,1,so post,1,1,0.431388889,4.458888889,1619
P5827,1,so post,1,1,0.524444444,0.524444444,231
P5828,1,so post,1,0,29.59361111,,476
P5829,1,so post,0,0,,,1985
P5830,1,so post,0,0,,,1326
P5831,1,so post,0,0,,,1314
P5832,1,so post,0,0,,,388
P5833,1,so post,0,0,,,956
P5834,1,so post,1,1,19.80388889,19.80388889,359
P5835,1,so post,1,1,66.60027778,66.60027778,3941
P5836,1,so post,0,0,,,1082
P5837,1,so post,1,0,1.605277778,,875
P5838,1,so post,1,0,10.62166667,,2344
P5839,1,so post,1,0,3.278888889,,516
P5840,1,so post,0,0,,,3773
P5841,1,so post,1,1,10.40611111,10.40611111,1264
P5842,1,so post,1,1,244.2105556,244.2105556,2665
P5843,1,so post,1,0,9.583611111,,705
P5844,1,so post,0,0,,,1369
P5845,1,so post,1,0,801.6763889,,589
P5846,1,so post,0,0,,,774
P5847,1,so post,1,1,21.37388889,21.37388889,589
P5848,1,so post,1,1,0.277777778,0.277777778,703
P5849,1,so post,0,0,,,1341
P5850,1,so post,0,0,,,3469
P5851,1,so post,1,0,7.175,,2394
P5852,1,so post,0,0,,,397
P5853,1,so post,0,0,,,902
P5854,1,so post,1,0,438.9513889,,545
P5855,1,so post,0,0,,,736
P5856,1,so post,1,0,43.30083333,,310
P5857,1,so post,1,1,215.4405556,215.4405556,779
P5858,1,so post,1,1,180.2952778,180.2952778,1167
P5859,1,so post,1,0,4.171388889,,1520
P5860,1,so post,0,0,,,709
P5861,1,so post,0,0,,,1418
P5862,1,so post,1,0,4.153333333,,1267
P5863,1,so post,0,0,,,222
P5864,1,so post,0,0,,,2125
P5865,1,so post,1,1,0.573611111,0.573611111,292
P5866,1,so post,1,0,0.378333333,,653
P5867,1,so post,1,1,0.910277778,0.910277778,3058
P5868,1,so post,1,1,0.140833333,2.082777778,518
P5869,1,so post,0,0,,,264
P5870,1,so post,1,0,0.410555556,,844
P5871,1,so post,0,0,,,443
P5872,1,so post,0,0,,,273
P5873,1,so post,1,1,1.163333333,1.163333333,3422
P5874,1,so post,0,0,,,342
P5875,1,so post,0,0,,,4360
P5876,1,so post,0,0,,,880
P5877,1,so post,1,1,143.9383333,143.9383333,1268
P5878,1,so post,1,0,2.233333333,,1213
P5879,1,so post,0,0,,,581
P5880,1,so post,1,0,4.486388889,,890
P5881,1,so post,0,0,,,819
P5882,1,so post,1,1,146.8791667,146.8791667,2792
P5883,1,so post,0,0,,,1872
P5884,1,so post,0,0,,,564
P5885,1,so post,1,0,0.308055556,,1249
P5886,1,so post,0,0,,,579
P5887,1,so post,0,0,,,2525
P5888,1,so post,0,0,,,1371
P5889,1,so post,1,1,42.91916667,42.91916667,1016
P5890,1,so post,1,0,6.718333333,,887
P5891,1,so post,1,0,1.255277778,,391
P5892,1,so post,1,0,2.926944444,,1355
P5893,1,so post,0,0,,,726
P5894,1,so post,0,0,,,3325
P5895,1,so post,0,0,,,3234
P5896,1,so post,0,0,,,1329
P5897,1,so post,1,1,4.756111111,73.73944444,1771
P5898,1,so post,1,1,0.965277778,0.965277778,1631
P5899,1,so post,1,1,68.67111111,68.67111111,9974
P5900,1,so post,1,1,59.42666667,59.42666667,2384
P5901,1,so post,1,1,11.24361111,11.24361111,3569
P5902,1,so post,0,0,,,2670
P5903,1,so post,1,1,143.3536111,143.3536111,1615
P5904,1,so post,0,0,,,1787
P5905,1,so post,0,0,,,346
P5906,1,so post,1,1,723.6155556,723.6155556,882
P5907,1,so post,0,0,,,1996
P5908,1,so post,1,1,77.31972222,77.31972222,4733
P5909,1,so post,1,1,11.40777778,11.40777778,4784
P5910,1,so post,0,0,,,79
P5911,1,so post,0,0,,,201
P5912,1,so post,0,0,,,262
P5913,1,so post,1,0,24.01111111,,1047
P5914,1,so post,0,0,,,1067
P5915,1,so post,1,1,21.31777778,56.66361111,3731
P5916,1,so post,1,1,173.2977778,173.2977778,3262
P5917,1,so post,0,0,,,480
P5918,1,so post,0,0,,,3094
P5919,1,so post,1,1,2.150277778,2.150277778,587
P5920,1,so post,1,0,9.5125,,1449
P5921,1,so post,0,0,,,2505
P5922,1,so post,1,1,96.13194444,96.13194444,630
P5923,1,so post,0,0,,,1803
P5924,1,so post,0,0,,,2792
P5925,1,so post,1,0,1.903333333,,366
P5926,1,so post,1,1,5.8225,5.8225,963
P5927,1,so post,0,0,,,2073
P5928,1,so post,1,0,0.495,,882
P5929,1,so post,0,0,,,146
P5930,1,so post,1,0,3.616388889,,2157
P5931,1,so post,1,0,0.613055556,,4267
P5932,1,so post,0,0,,,1438
P5933,1,so post,1,0,130.6291667,,3536
P5934,1,so post,1,0,0.094722222,,729
P5935,1,so post,1,1,21.87861111,21.87861111,852
P5936,1,so post,0,0,,,411
P5937,1,so post,1,1,0.572222222,194.8644444,631
P5938,1,so post,1,0,0.751111111,,758
P5939,1,so post,1,0,5.857222222,,1006
P5940,1,so post,0,0,,,1439
P5941,1,so post,1,0,0.2475,,178
P5942,1,so post,0,0,,,962
P5943,1,so post,0,0,,,892
P5944,1,so post,0,0,,,478
P5945,1,so post,1,1,2.673888889,2.673888889,285
P5946,1,so post,0,0,,,1699
P5947,1,so post,0,0,,,1705
P5948,1,so post,1,1,3.779444444,3.779444444,574
P5949,1,so post,1,1,1.9575,1.9575,458
P5950,1,so post,0,0,,,937
P5951,1,so post,0,0,,,203
P5952,1,so post,0,0,,,85
P5953,1,so post,0,0,,,722
P5954,1,so post,1,1,142.6063889,142.6063889,2955
P5955,1,so post,1,0,0.171111111,,109
P5956,1,so post,1,1,1.566944444,1.566944444,742
P5957,1,so post,1,1,0.597777778,0.597777778,684
P5958,1,so post,1,1,1.105833333,1.105833333,2284
P5959,1,so post,1,0,0.683055556,,1370
P5960,1,so post,1,1,111.6552778,111.6552778,1176
P5961,1,so post,0,0,,,2240
P5962,1,so post,1,1,64.94666667,64.94666667,2038
P5963,1,so post,0,0,,,513
P5964,1,so post,0,0,,,891
P5965,1,so post,0,0,,,1337
P5966,1,so post,1,1,5.168888889,341.3344444,2065
P5967,1,so post,1,1,0.647777778,0.647777778,573
P5968,1,so post,1,1,0.589444444,0.589444444,2033
P5969,1,so post,0,0,,,1319
P5970,1,so post,0,0,,,1676
P5971,1,so post,1,1,4.353611111,4.353611111,2761
P5972,1,so post,0,0,,,1216
P5973,1,so post,0,0,,,2699
P5974,1,so post,1,0,3.030277778,,684
P5975,1,so post,0,0,,,3665
P5976,1,so post,0,0,,,509
P5977,1,so post,1,1,2.728888889,2.728888889,1216
P5978,1,so post,1,1,3.0225,3.0225,1924
P5979,1,so post,1,1,68.30222222,129.9897222,4388
P5980,1,so post,1,0,22.90194444,,1567
P5981,1,so post,1,1,1.339166667,1.339166667,2448
P5982,1,so post,0,0,,,987
P5983,1,so post,1,1,53.98444444,53.98444444,1822
P5984,1,so post,0,0,,,851
P5985,1,so post,1,0,410.6361111,,1219
P5986,1,so post,1,1,11.13944444,11.13944444,715
P5987,1,so post,0,0,,,2270
P5988,1,so post,1,0,0.834722222,,2811
P5989,1,so post,1,1,57.69833333,57.69833333,2778
P5990,1,so post,0,0,,,256
P5991,1,so post,0,0,,,825
P5992,1,so post,1,0,2.834444444,,1513
P5993,1,so post,1,1,45.24388889,45.24388889,422
P5994,1,so post,0,0,,,1957
P5995,1,so post,0,0,,,1066
P5996,1,so post,1,0,75.87916667,,3218
P5997,1,so post,0,0,,,215
P5998,1,so post,1,1,59.62305556,180.9088889,4420
P5999,1,so post,0,0,,,1630
P6000,1,so post,1,1,0.049444444,0.049444444,1193
P6001,1,so post,0,0,,,2419
P6002,1,so post,1,0,2.085277778,,697
P6003,1,so post,1,1,0.417222222,0.417222222,739
P6004,1,so post,0,0,,,355
P6005,1,so post,1,1,1.016388889,1.016388889,1208
P6006,1,so post,1,0,0.125277778,,1009
P6007,1,so post,1,1,3.229444444,3.229444444,1133
P6008,1,so post,1,1,0.281944444,0.281944444,2039
P6009,1,so post,1,1,6.950555556,6.950555556,1700
P6010,1,so post,0,0,,,2389
P6011,1,so post,1,1,577.0208333,577.0208333,3166
P6012,1,so post,1,1,0.409444444,0.409444444,705
P6013,1,so post,1,0,1.279166667,,1261
P6014,1,so post,1,0,0.284444444,,3253
P6015,1,so post,0,0,,,885
P6016,1,so post,0,0,,,1758
P6017,1,so post,1,1,2.463888889,2.463888889,418
P6018,1,so post,1,1,1.593055556,1.593055556,722
P6019,1,so post,1,0,7.090833333,,784
P6020,1,so post,1,0,76.73555556,,3354
P6021,1,so post,1,0,0.100833333,,683
P6022,1,so post,0,0,,,1569
P6023,1,so post,1,1,5.705833333,5.705833333,696
P6024,1,so post,0,0,,,579
P6025,1,so post,1,1,4.458333333,4.458333333,1859
P6026,1,so post,1,0,0.420277778,,900
P6027,1,so post,0,0,,,868
P6028,1,so post,1,0,2.680277778,,2347
P6029,1,so post,1,0,1.921944444,,1371
P6030,1,so post,0,0,,,409
P6031,1,so post,1,0,9.421388889,,105
P6032,1,so post,1,0,13.76444444,,2105
P6033,1,so post,1,0,0.226111111,,1216
P6034,1,so post,1,0,27.30666667,,2506
P6035,1,so post,1,0,7.405,,1970
P6036,1,so post,1,1,2.943888889,2.943888889,1587
P6037,1,so post,0,0,,,1370
P6038,1,so post,1,1,14.48166667,14.48166667,1142
P6039,1,so post,0,0,,,2635
P6040,1,so post,0,0,,,6386
P6041,1,so post,1,1,2.628055556,2.628055556,1623
P6042,1,so post,1,0,0,,1643
P6043,1,so post,0,0,,,2169
P6044,1,so post,0,0,,,587
P6045,1,so post,1,1,22.99944444,22.99944444,4259
P6046,1,so post,0,0,,,2327
P6047,1,so post,1,1,0.266666667,0.266666667,3636
P6048,1,so post,0,0,,,423
P6049,1,so post,1,1,2.413611111,2.413611111,728
P6050,1,so post,1,0,12.07388889,,1060
P6051,1,so post,1,0,3.410555556,,2619
P6052,1,so post,1,0,0.554166667,,1084
P6053,1,so post,1,0,11.15111111,,2792
P6054,1,so post,0,0,,,2552
P6055,1,so post,1,0,0.406388889,,1811
P6056,1,so post,1,1,9.740277778,9.740277778,1791
P6057,1,so post,1,1,558.6516667,558.6516667,201
P6058,1,so post,1,0,4.049722222,,1102
P6059,1,so post,1,0,1.635833333,,1273
P6060,1,so post,1,0,0.379444444,,460
P6061,1,so post,0,0,,,182
P6062,1,so post,1,1,0.319166667,0.319166667,4467
P6063,1,so post,1,1,0.614444444,0.614444444,452
P6064,1,so post,1,0,10.61805556,,807
P6065,1,so post,1,1,2.092777778,2.092777778,523
P6066,1,so post,1,1,53.02833333,53.02833333,2668
P6067,1,so post,1,1,20.01583333,20.01583333,2549
P6068,1,so post,0,0,,,1995
P6069,1,so post,1,0,17.63388889,,1447
P6070,1,so post,0,0,,,2447
P6071,1,so post,0,0,,,528
P6072,1,so post,1,1,0,0,1113
P6073,1,so post,0,0,,,868
P6074,1,so post,1,1,480.4377778,480.4377778,625
P6075,1,so post,0,0,,,1900
P6076,1,so post,0,0,,,1021
P6077,1,so post,1,0,0.182222222,,1883
P6078,1,so post,1,0,2.343888889,,1084
P6079,1,so post,1,0,0.098333333,,362
P6080,1,so post,0,0,,,237
P6081,1,so post,0,0,,,319
P6082,1,so post,0,0,,,461
P6083,1,so post,0,0,,,1505
P6084,1,so post,1,1,0.360277778,0.360277778,666
P6085,1,so post,1,0,3.418611111,,964
P6086,1,so post,1,0,89.78666667,,731
P6087,1,so post,0,0,,,858
P6088,1,so post,0,0,,,1442
P6089,1,so post,0,0,,,2034
P6090,1,so post,0,0,,,2028
P6091,1,so post,0,0,,,2594
P6092,1,so post,1,0,45.11805556,,4282
P6093,1,so post,1,0,12.99055556,,1856
P6094,1,so post,0,0,,,2980
P6095,1,so post,0,0,,,796
P6096,1,so post,1,0,5.875277778,,1353
P6097,1,so post,0,0,,,338
P6098,1,so post,0,0,,,872
P6099,1,so post,0,0,,,389
P6100,1,so post,0,0,,,1970
P6101,1,so post,1,0,0.304722222,,1134
P6102,1,so post,0,0,,,3646
P6103,1,so post,1,0,0.596666667,,2343
P6104,1,so post,1,1,1.124722222,1.124722222,664
P6105,1,so post,0,0,,,615
P6106,1,so post,1,1,0,0,1000
P6107,1,so post,1,0,26.585,,2498
P6108,1,so post,0,0,,,867
P6109,1,so post,1,1,26.83722222,26.83722222,3246
P6110,1,so post,0,0,,,2202
P6111,1,so post,0,0,,,1348
P6112,1,so post,1,1,3.162222222,3.162222222,1474
P6113,1,so post,1,1,8.703888889,17.35111111,317
P6114,1,so post,0,0,,,2250
P6115,1,so post,1,1,74.04805556,74.04805556,1844
P6116,1,so post,0,0,,,1644
P6117,1,so post,0,0,,,530
P6118,1,so post,1,0,42.9875,,2820
P6119,1,so post,0,0,,,807
P6120,1,so post,1,1,2.638611111,2.638611111,1345
P6121,1,so post,1,0,11.835,,1984
P6122,1,so post,1,0,2.414166667,,352
P6123,1,so post,0,0,,,290
P6124,1,so post,1,1,30.00722222,30.00722222,1733
P6125,1,so post,1,0,50.59055556,,3315
P6126,1,so post,0,0,,,2468
P6127,1,so post,1,0,6.738611111,,986
P6128,1,so post,0,0,,,827
P6129,1,so post,1,0,1.086944444,,1325
P6130,1,so post,1,0,5.023055556,,636
P6131,1,so post,1,1,17.57583333,17.57583333,2077
P6132,1,so post,0,0,,,1740
P6133,1,so post,1,1,0.097222222,0.097222222,410
P6134,1,so post,1,1,0.462222222,0.462222222,2152
P6135,1,so post,1,1,0.239444444,0.239444444,1980
P6136,1,so post,0,0,,,1122
P6137,1,so post,0,0,,,879
P6138,1,so post,0,0,,,1527
P6139,1,so post,0,0,,,651
P6140,1,so post,1,1,0.186111111,861.0947222,635
P6141,1,so post,1,0,0.144166667,,720
P6142,1,so post,0,0,,,1758
P6143,1,so post,1,1,4.486666667,4.486666667,197
P6144,1,so post,1,0,22.69444444,,1463
P6145,1,so post,0,0,,,753
P6146,1,so post,1,0,2.048333333,,3125
P6147,1,so post,0,0,,,432
P6148,1,so post,1,0,3.429444444,,978
P6149,1,so post,1,1,2.1325,2.1325,976
P6150,1,so post,0,0,,,1198
P6151,1,so post,1,1,28.03833333,28.03833333,1545
P6152,1,so post,1,0,162.8077778,,1868
P6153,1,so post,1,0,17.80666667,,117
P6154,1,so post,1,1,13.7425,13.7425,515
P6155,1,so post,0,0,,,1514
P6156,1,so post,1,0,0.935555556,,1458
P6157,1,so post,1,0,1.209722222,,697
P6158,1,so post,0,0,,,2109
P6159,1,so post,0,0,,,2305
P6160,1,so post,0,0,,,286
P6161,1,so post,0,0,,,677
P6162,1,so post,0,0,,,249
P6163,1,so post,0,0,,,2136
P6164,1,so post,1,1,87.08361111,87.08361111,1287
P6165,1,so post,0,0,,,954
P6166,1,so post,0,0,,,664
P6167,1,so post,0,0,,,5709
P6168,1,so post,1,0,2.667222222,,2629
P6169,1,so post,1,0,1.050277778,,946
P6170,1,so post,0,0,,,2705
P6171,1,so post,1,0,4.561111111,,500
P6172,1,so post,1,1,1.261666667,1.261666667,1394
P6173,1,so post,0,0,,,932
P6174,1,so post,1,0,0.128055556,,743
P6175,1,so post,1,1,0.433333333,0.433333333,2622
P6176,1,so post,1,1,1.156388889,115.9888889,845
P6177,1,so post,1,0,0.195277778,,803
P6178,1,so post,1,0,0.349444444,,780
P6179,1,so post,1,1,0.159722222,0.159722222,714
P6180,1,so post,0,0,,,859
P6181,1,so post,0,0,,,1675
P6182,1,so post,1,0,3.175833333,,1812
P6183,1,so post,0,0,,,1444
P6184,1,so post,0,0,,,5214
P6185,1,so post,1,0,0.782222222,,233
P6186,1,so post,0,0,,,3209
P6187,1,so post,1,1,95.89694444,95.89694444,1112
P6188,1,so post,0,0,,,1584
P6189,1,so post,0,0,,,1996
P6190,1,so post,1,1,0.583055556,0.583055556,133
P6191,1,so post,0,0,,,240
P6192,1,so post,0,0,,,1308
P6193,1,so post,1,0,7.503611111,,426
P6194,1,so post,0,0,,,440
P6195,1,so post,0,0,,,4421
P6196,1,so post,0,0,,,1410
P6197,1,so post,1,1,191.1766667,191.1766667,165
P6198,1,so post,1,0,243.4738889,,516
P6199,1,so post,1,0,0.353333333,,907
P6200,1,so post,0,0,,,1328
P6201,1,so post,0,0,,,719
P6202,1,so post,0,0,,,1336
P6203,1,so post,1,1,2.953611111,2.953611111,2133
P6204,1,so post,0,0,,,1705
P6205,1,so post,0,0,,,233
P6206,1,so post,1,0,197.0008333,,2883
P6207,1,so post,0,0,,,915
P6208,1,so post,1,0,0.5275,,2064
P6209,1,so post,0,0,,,1892
P6210,1,so post,1,0,0.988333333,,459
P6211,1,so post,0,0,,,2092
P6212,1,so post,0,0,,,1247
P6213,1,so post,1,1,0.261388889,43.36722222,2347
P6214,1,so post,0,0,,,285
P6215,1,so post,0,0,,,2072
P6216,1,so post,1,1,12.87555556,13.02611111,2762
P6217,1,so post,1,1,0,0,2436
P6218,1,so post,1,0,43.375,,3629
P6219,1,so post,0,0,,,232
P6220,1,so post,1,0,145.2766667,,2012
P6221,1,so post,0,0,,,3929
P6222,1,so post,0,0,,,1208
P6223,1,so post,1,1,9.2225,9.2225,1062
P6224,1,so post,1,1,0.468611111,0.468611111,2564
P6225,1,so post,1,1,31.33833333,31.33833333,1116
P6226,1,so post,1,1,5.5625,5.5625,1477
P6227,1,so post,1,1,0.703333333,0.703333333,2159
P6228,1,so post,0,0,,,721
P6229,1,so post,1,0,1.233333333,,1090
P6230,1,so post,0,0,,,827
P6231,1,so post,1,0,263.7983333,,707
P6232,1,so post,1,1,15.06027778,15.06027778,1205
P6233,1,so post,0,0,,,801
P6234,1,so post,0,0,,,1448
P6235,1,so post,1,1,2.240277778,2.240277778,577
P6236,1,so post,0,0,,,2558
P6237,1,so post,1,1,314.4505556,314.4505556,938
P6238,1,so post,0,0,,,1450
P6239,1,so post,1,1,0.196944444,2.246388889,1756
P6240,1,so post,1,0,0.631944444,,405
P6241,1,so post,0,0,,,304
P6242,1,so post,1,1,101.8119444,101.8119444,2245
P6243,1,so post,1,1,0.117222222,37.12138889,733
P6244,1,so post,1,0,11.00194444,,836
P6245,1,so post,1,0,4.709722222,,4085
P6246,1,so post,1,0,4.935277778,,1413
P6247,1,so post,1,1,137.965,137.965,742
P6248,1,so post,0,0,,,588
P6249,1,so post,0,0,,,2085
P6250,1,so post,1,0,9.1225,,153
P6251,1,so post,0,0,,,2468
P6252,1,so post,1,1,22.20361111,22.20361111,1417
P6253,1,so post,1,0,6.516944444,,983
P6254,1,so post,1,0,465.9702778,,2605
P6255,1,so post,1,1,25.27777778,25.27777778,1177
P6256,1,so post,1,1,0.096388889,0.096388889,582
P6257,1,so post,0,0,,,1580
P6258,1,so post,0,0,,,1037
P6259,1,so post,0,0,,,2417
P6260,1,so post,1,1,56.51194444,56.51194444,550
P6261,1,so post,0,0,,,766
P6262,1,so post,0,0,,,1164
P6263,1,so post,0,0,,,734
P6264,1,so post,0,0,,,1140
P6265,1,so post,1,0,9.011388889,,1139
P6266,1,so post,0,0,,,538
P6267,1,so post,0,0,,,4170
P6268,1,so post,1,0,56.36027778,,1046
P6269,1,so post,0,0,,,957
P6270,1,so post,0,0,,,2092
P6271,1,so post,0,0,,,11579
P6272,1,so post,0,0,,,1059
P6273,1,so post,0,0,,,551
P6274,1,so post,0,0,,,1146
P6275,1,so post,1,0,0.208611111,,898
P6276,1,so post,0,0,,,1307
P6277,1,so post,1,0,396.3755556,,543
P6278,1,so post,0,0,,,1114
P6279,1,so post,1,1,9.553888889,9.553888889,1216
P6280,1,so post,1,0,0.053888889,,1173
P6281,1,so post,1,1,0.348055556,0.348055556,937
P6282,1,so post,0,0,,,1837
P6283,1,so post,1,1,0.800833333,0.800833333,1794
P6284,1,so post,0,0,,,378
P6285,1,so post,1,0,1.165555556,,681
P6286,1,so post,1,0,15.92555556,,564
P6287,1,so post,1,0,1.203333333,,1346
P6288,1,so post,0,0,,,4346
P6289,1,so post,1,1,41.31166667,41.31166667,868
P6290,1,so post,0,0,,,1814
P6291,1,so post,0,0,,,1259
P6292,1,so post,0,0,,,951
P6293,1,so post,0,0,,,783
P6294,1,so post,0,0,,,3005
P6295,1,so post,0,0,,,621
P6296,1,so post,1,1,0.305555556,0.305555556,365
P6297,1,so post,0,0,,,1408
P6298,1,so post,0,0,,,6147
P6299,1,so post,0,0,,,4565
P6300,1,so post,0,0,,,701
P6301,1,so post,1,0,0.272777778,,6322
P6302,1,so post,1,0,194.2236111,,7063
P6303,1,so post,0,0,,,1087
P6304,1,so post,1,0,1.739166667,,119
P6305,1,so post,0,0,,,1771
P6306,1,so post,1,0,2.615833333,,1147
P6307,1,so post,0,0,,,923
P6308,1,so post,1,0,34.88194444,,1893
P6309,1,so post,1,1,21.33305556,21.33305556,2512
P6310,1,so post,1,1,1.663055556,1.663055556,1242
P6311,1,so post,0,0,,,1825
P6312,1,so post,0,0,,,3716
P6313,1,so post,1,0,1.131666667,,392
P6314,1,so post,0,0,,,2611
P6315,1,so post,1,0,0.2975,,433
P6316,1,so post,0,0,,,1028
P6317,1,so post,0,0,,,826
P6318,1,so post,1,1,4.878333333,4.878333333,1866
P6319,1,so post,0,0,,,1716
P6320,1,so post,1,1,0.5825,0.5825,2842
P6321,1,so post,0,0,,,819
P6322,1,so post,0,0,,,800
P6323,1,so post,0,0,,,507
P6324,1,so post,0,0,,,1065
P6325,1,so post,1,1,0.801944444,0.801944444,592
P6326,1,so post,0,0,,,1261
P6327,1,so post,1,0,50.59777778,,997
P6328,1,so post,1,0,0.353888889,,567
P6329,1,so post,1,0,288.4969444,,5599
P6330,1,so post,0,0,,,911
P6331,1,so post,0,0,,,2084
P6332,1,so post,0,0,,,882
P6333,1,so post,0,0,,,367
P6334,1,so post,1,0,2.289722222,,2756
P6335,1,so post,1,0,47.73777778,,1144
P6336,1,so post,1,1,20.41861111,20.41861111,320
P6337,1,so post,1,1,207.7819444,207.7819444,373
P6338,1,so post,0,0,,,408
P6339,1,so post,0,0,,,1744
P6340,1,so post,1,0,175.9038889,,1253
P6341,1,so post,1,1,40.9725,40.9725,1439
P6342,1,so post,1,1,14.32305556,14.32305556,1049
P6343,1,so post,0,0,,,284
P6344,1,so post,1,0,10.4825,,1038
P6345,1,so post,0,0,,,1053
P6346,1,so post,1,0,65.92944444,,498
P6347,1,so post,0,0,,,2729
P6348,1,so post,1,0,248.7288889,,632
P6349,1,so post,1,1,15.43944444,29.13416667,2193
P6350,1,so post,0,0,,,917
P6351,1,so post,0,0,,,796
P6352,1,so post,0,0,,,1887
P6353,1,so post,0,0,,,1535
P6354,1,so post,0,0,,,2035
P6355,1,so post,0,0,,,1019
P6356,1,so post,1,1,16.22055556,16.22055556,933
P6357,1,so post,1,1,0.151666667,0.151666667,4546
P6358,1,so post,0,0,,,1715
P6359,1,so post,0,0,,,316
P6360,1,so post,0,0,,,981
P6361,1,so post,0,0,,,2651
P6362,1,so post,0,0,,,540
P6363,1,so post,0,0,,,854
P6364,1,so post,0,0,,,1214
P6365,1,so post,0,0,,,1666
P6366,1,so post,0,0,,,2398
P6367,1,so post,0,0,,,517
P6368,1,so post,1,0,0.179722222,,518
P6369,1,so post,1,1,8.211666667,249.1955556,2516
P6370,1,so post,1,0,19.80638889,,1013
P6371,1,so post,0,0,,,470
P6372,1,so post,0,0,,,465
P6373,1,so post,0,0,,,147
P6374,1,so post,0,0,,,2533
P6375,1,so post,0,0,,,2089
P6376,1,so post,0,0,,,286
P6377,1,so post,0,0,,,2868
P6378,1,so post,0,0,,,1298
P6379,1,so post,1,1,1.111111111,1.111111111,1227
P6380,1,so post,0,0,,,1214
P6381,1,so post,1,1,267.0386111,267.0386111,3370
P6382,1,so post,1,1,95.29583333,95.29583333,4200
P6383,1,so post,0,0,,,554
P6384,1,so post,0,0,,,989
P6385,1,so post,0,0,,,720
P6386,1,so post,0,0,,,1421
P6387,1,so post,1,1,10.81888889,10.81888889,1119
P6388,1,so post,1,1,0.071388889,0.071388889,786
P6389,1,so post,1,0,4.463611111,,1295
P6390,1,so post,1,0,144.1127778,,145
P6391,1,so post,1,1,92.51583333,92.51583333,5808
P6392,1,so post,0,0,,,1013
P6393,1,so post,0,0,,,1034
P6394,1,so post,0,0,,,239
P6395,1,so post,1,1,0.153611111,0.153611111,1133
P6396,1,so post,1,1,28.02805556,28.02805556,825
P6397,1,so post,1,1,1.133333333,1.133333333,419
P6398,1,so post,1,1,0.901944444,0.901944444,2400
P6399,1,so post,0,0,,,292
P6400,1,so post,1,1,1.940555556,1.940555556,1919
P6401,1,so post,0,0,,,713
P6402,1,so post,0,0,,,874
P6403,1,so post,0,0,,,937
P6404,1,so post,1,1,0.827777778,0.827777778,1963
P6405,1,so post,0,0,,,964
P6406,1,so post,1,0,1.624444444,,1179
P6407,1,so post,0,0,,,730
P6408,1,so post,0,0,,,2471
P6409,1,so post,1,0,16.73555556,,1326
P6410,1,so post,0,0,,,401
P6411,1,so post,0,0,,,757
P6412,1,so post,1,0,0.593611111,,6544
P6413,1,so post,0,0,,,2382
P6414,1,so post,0,0,,,1773
P6415,1,so post,0,0,,,669
P6416,1,so post,0,0,,,639
P6417,1,so post,0,0,,,1984
P6418,1,so post,1,1,0.813333333,2.877222222,947
P6419,1,so post,1,0,31.02055556,,530
P6420,1,so post,1,0,48.56777778,,1025
